Block,Point,Points_0,Points_1,Points_2,Points_Magnitude,ids,,r0,r1,t0,t1,vol
block_1,3408,12.9717,0.45,0,12.9795,433,,,,,,
block_1,3406,12.9717,0.39375,0,12.9777,5916,,,,,,
block_1,3400,12.9717,0.3375,0,12.9761,1561,,,,,,
block_1,3398,12.9717,0.28125,0,12.9748,5910,,,,,,
block_1,3372,12.9717,0.225,0,12.9737,431,,,,,,
block_1,3370,12.9717,0.16875,0,12.9728,5890,,,,,,
block_1,3364,12.9717,0.1125,0,12.9722,1554,,,,,,
block_1,3362,12.9717,0.05625,0,12.9719,5884,,,,,,
block_1,3361,12.9717,0,0,12.9717,430,,,,,,
block_1,9599,12.9082,1.8,0,13.0331,10517,,,,,,
block_1,9597,12.9082,1.74375,0,13.0254,10515,,,,,,
block_1,9591,12.9082,1.6875,0,13.018,10511,,,,,,
block_1,9589,12.9082,1.63125,0,13.0108,10509,,,,,,
block_1,9567,12.9082,1.575,0,13.0039,10493,,,,,,
block_1,9565,12.9082,1.51875,0,12.9972,10491,,,,,,
block_1,9559,12.9082,1.4625,0,12.9907,10487,,,,,,
block_1,9557,12.9082,1.40625,0,12.9845,10485,,,,,,
block_1,9471,12.9082,1.35,0,12.9786,10421,,,,,,
block_1,9469,12.9082,1.29375,0,12.9728,10419,,,,,,
block_1,9463,12.9082,1.2375,0,12.9673,10415,,,,,,
block_1,9461,12.9082,1.18125,0,12.9621,10413,,,,,,
block_1,9439,12.9082,1.125,0,12.9571,10397,,,,,,
block_1,9437,12.9082,1.06875,0,12.9523,10395,,,,,,
block_1,9431,12.9082,1.0125,0,12.9478,10391,,,,,,
block_1,9429,12.9082,0.95625,0,12.9435,10389,,,,,,
block_1,3535,12.9082,0.9,0,12.9395,6013,,,,,,
block_1,3533,12.9082,0.84375,0,12.9357,6011,,,,,,
block_1,3527,12.9082,0.7875,0,12.9322,6007,,,,,,
block_1,3525,12.9082,0.73125,0,12.9288,6005,,,,,,
block_1,3503,12.9082,0.675,0,12.9258,5989,,,,,,
block_1,3501,12.9082,0.61875,0,12.923,5987,,,,,,
block_1,3495,12.9082,0.5625,0,12.9204,5983,,,,,,
block_1,3493,12.9082,0.50625,0,12.9181,5981,,,,,,
block_1,3407,12.9082,0.45,0,12.916,5917,,,,,,
block_1,3405,12.9082,0.39375,0,12.9142,5915,,,,,,
block_1,3399,12.9082,0.3375,0,12.9126,5911,,,,,,
block_1,3397,12.9082,0.28125,0,12.9112,5909,,,,,,
block_1,3371,12.9082,0.225,0,12.9101,5891,,,,,,
block_1,3369,12.9082,0.16875,0,12.9093,5889,,,,,,
block_1,3363,12.9082,0.1125,0,12.9086,5885,,,,,,
block_1,3360,12.9082,0.05625,0,12.9083,5883,,,,,,
block_1,3359,12.9082,0,0,12.9082,5882,,,,,,
block_1,9596,12.8446,1.8,0,12.9701,2734,,,,,,
block_1,9594,12.8446,1.74375,0,12.9624,10513,,,,,,
block_1,9588,12.8446,1.6875,0,12.9549,2732,,,,,,
block_1,9586,12.8446,1.63125,0,12.9477,10507,,,,,,
block_1,9564,12.8446,1.575,0,12.9408,2728,,,,,,
block_1,9562,12.8446,1.51875,0,12.934,10489,,,,,,
block_1,9556,12.8446,1.4625,0,12.9276,2726,,,,,,
block_1,9554,12.8446,1.40625,0,12.9213,10483,,,,,,
block_1,9468,12.8446,1.35,0,12.9153,2710,,,,,,
block_1,9466,12.8446,1.29375,0,12.9096,10417,,,,,,
block_1,9460,12.8446,1.2375,0,12.904,2708,,,,,,
block_1,9458,12.8446,1.18125,0,12.8988,10411,,,,,,
block_1,9436,12.8446,1.125,0,12.8937,2704,,,,,,
block_1,9434,12.8446,1.06875,0,12.889,10393,,,,,,
block_1,9428,12.8446,1.0125,0,12.8844,2702,,,,,,
block_1,9426,12.8446,0.95625,0,12.8801,10387,,,,,,
block_1,3532,12.8446,0.9,0,12.8761,1586,,,,,,
block_1,3530,12.8446,0.84375,0,12.8722,6009,,,,,,
block_1,3524,12.8446,0.7875,0,12.8687,1584,,,,,,
block_1,3522,12.8446,0.73125,0,12.8654,6003,,,,,,
block_1,3500,12.8446,0.675,0,12.8623,1580,,,,,,
block_1,3498,12.8446,0.61875,0,12.8595,5985,,,,,,
block_1,3492,12.8446,0.5625,0,12.8569,1578,,,,,,
block_1,3490,12.8446,0.50625,0,12.8545,5979,,,,,,
block_1,3404,12.8446,0.45,0,12.8524,1562,,,,,,
block_1,3402,12.8446,0.39375,0,12.8506,5913,,,,,,
block_1,3396,12.8446,0.3375,0,12.849,1560,,,,,,
block_1,3394,12.8446,0.28125,0,12.8476,5907,,,,,,
block_1,3368,12.8446,0.225,0,12.8465,1555,,,,,,
block_1,3366,12.8446,0.16875,0,12.8457,5887,,,,,,
block_1,3358,12.8446,0.1125,0,12.8451,1553,,,,,,
block_1,3356,12.8446,0.05625,0,12.8447,5880,,,,,,
block_1,3355,12.8446,0,0,12.8446,1552,,,,,,
block_1,9595,12.781,1.8,0,12.9071,10514,,,,,,
block_1,9593,12.781,1.74375,0,12.8994,10512,,,,,,
block_1,9587,12.781,1.6875,0,12.8919,10508,,,,,,
block_1,9585,12.781,1.63125,0,12.8847,10506,,,,,,
block_1,9563,12.781,1.575,0,12.8777,10490,,,,,,
block_1,9561,12.781,1.51875,0,12.8709,10488,,,,,,
block_1,9555,12.781,1.4625,0,12.8644,10484,,,,,,
block_1,9553,12.781,1.40625,0,12.8581,10482,,,,,,
block_1,9467,12.781,1.35,0,12.8521,10418,,,,,,
block_1,9465,12.781,1.29375,0,12.8463,10416,,,,,,
block_1,9459,12.781,1.2375,0,12.8407,10412,,,,,,
block_1,9457,12.781,1.18125,0,12.8354,10410,,,,,,
block_1,9435,12.781,1.125,0,12.8304,10394,,,,,,
block_1,9433,12.781,1.06875,0,12.8256,10392,,,,,,
block_1,9427,12.781,1.0125,0,12.821,10388,,,,,,
block_1,9425,12.781,0.95625,0,12.8167,10386,,,,,,
block_1,3531,12.781,0.9,0,12.8126,6010,,,,,,
block_1,3529,12.781,0.84375,0,12.8088,6008,,,,,,
block_1,3523,12.781,0.7875,0,12.8052,6004,,,,,,
block_1,3521,12.781,0.73125,0,12.8019,6002,,,,,,
block_1,3499,12.781,0.675,0,12.7988,5986,,,,,,
block_1,3497,12.781,0.61875,0,12.7959,5984,,,,,,
block_1,3491,12.781,0.5625,0,12.7934,5980,,,,,,
block_1,3489,12.781,0.50625,0,12.791,5978,,,,,,
block_1,3403,12.781,0.45,0,12.7889,5914,,,,,,
block_1,3401,12.781,0.39375,0,12.787,5912,,,,,,
block_1,3395,12.781,0.3375,0,12.7854,5908,,,,,,
block_1,3393,12.781,0.28125,0,12.7841,5906,,,,,,
block_1,3367,12.781,0.225,0,12.783,5888,,,,,,
block_1,3365,12.781,0.16875,0,12.7821,5886,,,,,,
block_1,3357,12.781,0.1125,0,12.7815,5881,,,,,,
block_1,3354,12.781,0.05625,0,12.7811,5879,,,,,,
block_1,3353,12.781,0,0,12.781,5878,,,,,,
block_1,9552,12.7174,1.8,0,12.8441,211,,,,,,
block_1,9550,12.7174,1.74375,0,12.8364,10480,,,,,,
block_1,9544,12.7174,1.6875,0,12.8289,2724,,,,,,
block_1,9542,12.7174,1.63125,0,12.8216,10474,,,,,,
block_1,9520,12.7174,1.575,0,12.8145,733,,,,,,
block_1,9518,12.7174,1.51875,0,12.8078,10456,,,,,,
block_1,9512,12.7174,1.4625,0,12.8012,2718,,,,,,
block_1,9510,12.7174,1.40625,0,12.7949,10450,,,,,,
block_1,9424,12.7174,1.35,0,12.7888,209,,,,,,
block_1,9422,12.7174,1.29375,0,12.783,10384,,,,,,
block_1,9416,12.7174,1.2375,0,12.7775,2700,,,,,,
block_1,9414,12.7174,1.18125,0,12.7721,10378,,,,,,
block_1,9392,12.7174,1.125,0,12.7671,727,,,,,,
block_1,9390,12.7174,1.06875,0,12.7622,10360,,,,,,
block_1,9384,12.7174,1.0125,0,12.7576,2694,,,,,,
block_1,9382,12.7174,0.95625,0,12.7533,10354,,,,,,
block_1,3488,12.7174,0.9,0,12.7492,131,,,,,,
block_1,3486,12.7174,0.84375,0,12.7454,5976,,,,,,
block_1,3480,12.7174,0.7875,0,12.7418,1576,,,,,,
block_1,3478,12.7174,0.73125,0,12.7384,5970,,,,,,
block_1,3456,12.7174,0.675,0,12.7353,435,,,,,,
block_1,3454,12.7174,0.61875,0,12.7324,5952,,,,,,
block_1,3448,12.7174,0.5625,0,12.7298,1570,,,,,,
block_1,3446,12.7174,0.50625,0,12.7275,5946,,,,,,
block_1,3352,12.7174,0.45,0,12.7254,129,,,,,,
block_1,3350,12.7174,0.39375,0,12.7235,5876,,,,,,
block_1,3344,12.7174,0.3375,0,12.7219,1550,,,,,,
block_1,3342,12.7174,0.28125,0,12.7205,5870,,,,,,
block_1,3320,12.7174,0.225,0,12.7194,428,,,,,,
block_1,3318,12.7174,0.16875,0,12.7185,5852,,,,,,
block_1,3312,12.7174,0.1125,0,12.7179,1544,,,,,,
block_1,3310,12.7174,0.05625,0,12.7175,5846,,,,,,
block_1,3309,12.7174,0,0,12.7174,128,,,,,,
block_1,9551,12.6538,1.8,0,12.7812,10481,,,,,,
block_1,9549,12.6538,1.74375,0,12.7734,10479,,,,,,
block_1,9543,12.6538,1.6875,0,12.7658,10475,,,,,,
block_1,9541,12.6538,1.63125,0,12.7585,10473,,,,,,
block_1,9519,12.6538,1.575,0,12.7514,10457,,,,,,
block_1,9517,12.6538,1.51875,0,12.7446,10455,,,,,,
block_1,9511,12.6538,1.4625,0,12.738,10451,,,,,,
block_1,9509,12.6538,1.40625,0,12.7317,10449,,,,,,
block_1,9423,12.6538,1.35,0,12.7256,10385,,,,,,
block_1,9421,12.6538,1.29375,0,12.7198,10383,,,,,,
block_1,9415,12.6538,1.2375,0,12.7142,10379,,,,,,
block_1,9413,12.6538,1.18125,0,12.7088,10377,,,,,,
block_1,9391,12.6538,1.125,0,12.7037,10361,,,,,,
block_1,9389,12.6538,1.06875,0,12.6989,10359,,,,,,
block_1,9383,12.6538,1.0125,0,12.6942,10355,,,,,,
block_1,9381,12.6538,0.95625,0,12.6899,10353,,,,,,
block_1,3487,12.6538,0.9,0,12.6858,5977,,,,,,
block_1,3485,12.6538,0.84375,0,12.6819,5975,,,,,,
block_1,3479,12.6538,0.7875,0,12.6783,5971,,,,,,
block_1,3477,12.6538,0.73125,0,12.6749,5969,,,,,,
block_1,3455,12.6538,0.675,0,12.6718,5953,,,,,,
block_1,3453,12.6538,0.61875,0,12.6689,5951,,,,,,
block_1,3447,12.6538,0.5625,0,12.6663,5947,,,,,,
block_1,3445,12.6538,0.50625,0,12.6639,5945,,,,,,
block_1,3351,12.6538,0.45,0,12.6618,5877,,,,,,
block_1,3349,12.6538,0.39375,0,12.6599,5875,,,,,,
block_1,3343,12.6538,0.3375,0,12.6583,5871,,,,,,
block_1,3341,12.6538,0.28125,0,12.6569,5869,,,,,,
block_1,3319,12.6538,0.225,0,12.6558,5853,,,,,,
block_1,3317,12.6538,0.16875,0,12.6549,5851,,,,,,
block_1,3311,12.6538,0.1125,0,12.6543,5847,,,,,,
block_1,3308,12.6538,0.05625,0,12.6539,5845,,,,,,
block_1,3307,12.6538,0,0,12.6538,5844,,,,,,
block_1,9548,12.5902,1.8,0,12.7182,2725,,,,,,
block_1,9546,12.5902,1.74375,0,12.7104,10477,,,,,,
block_1,9540,12.5902,1.6875,0,12.7028,2723,,,,,,
block_1,9538,12.5902,1.63125,0,12.6955,10471,,,,,,
block_1,9516,12.5902,1.575,0,12.6883,2719,,,,,,
block_1,9514,12.5902,1.51875,0,12.6815,10453,,,,,,
block_1,9508,12.5902,1.4625,0,12.6749,2717,,,,,,
block_1,9506,12.5902,1.40625,0,12.6685,10447,,,,,,
block_1,9420,12.5902,1.35,0,12.6624,2701,,,,,,
block_1,9418,12.5902,1.29375,0,12.6565,10381,,,,,,
block_1,9412,12.5902,1.2375,0,12.6509,2699,,,,,,
block_1,9410,12.5902,1.18125,0,12.6455,10375,,,,,,
block_1,9388,12.5902,1.125,0,12.6404,2695,,,,,,
block_1,9386,12.5902,1.06875,0,12.6355,10357,,,,,,
block_1,9380,12.5902,1.0125,0,12.6309,2693,,,,,,
block_1,9378,12.5902,0.95625,0,12.6265,10351,,,,,,
block_1,3484,12.5902,0.9,0,12.6223,1577,,,,,,
block_1,3482,12.5902,0.84375,0,12.6185,5973,,,,,,
block_1,3476,12.5902,0.7875,0,12.6148,1575,,,,,,
block_1,3474,12.5902,0.73125,0,12.6114,5967,,,,,,
block_1,3452,12.5902,0.675,0,12.6083,1571,,,,,,
block_1,3450,12.5902,0.61875,0,12.6054,5949,,,,,,
block_1,3444,12.5902,0.5625,0,12.6028,1569,,,,,,
block_1,3442,12.5902,0.50625,0,12.6004,5943,,,,,,
block_1,3348,12.5902,0.45,0,12.5983,1551,,,,,,
block_1,3346,12.5902,0.39375,0,12.5964,5873,,,,,,
block_1,3340,12.5902,0.3375,0,12.5947,1549,,,,,,
block_1,3338,12.5902,0.28125,0,12.5934,5867,,,,,,
block_1,3316,12.5902,0.225,0,12.5922,1545,,,,,,
block_1,3314,12.5902,0.16875,0,12.5913,5849,,,,,,
block_1,3306,12.5902,0.1125,0,12.5907,1543,,,,,,
block_1,3304,12.5902,0.05625,0,12.5903,5842,,,,,,
block_1,3303,12.5902,0,0,12.5902,1542,,,,,,
block_1,9547,12.5266,1.8,0,12.6553,10478,,,,,,
block_1,9545,12.5266,1.74375,0,12.6474,10476,,,,,,
block_1,9539,12.5266,1.6875,0,12.6398,10472,,,,,,
block_1,9537,12.5266,1.63125,0,12.6324,10470,,,,,,
block_1,9515,12.5266,1.575,0,12.6253,10454,,,,,,
block_1,9513,12.5266,1.51875,0,12.6184,10452,,,,,,
block_1,9507,12.5266,1.4625,0,12.6117,10448,,,,,,
block_1,9505,12.5266,1.40625,0,12.6053,10446,,,,,,
block_1,9419,12.5266,1.35,0,12.5992,10382,,,,,,
block_1,9417,12.5266,1.29375,0,12.5933,10380,,,,,,
block_1,9411,12.5266,1.2375,0,12.5876,10376,,,,,,
block_1,9409,12.5266,1.18125,0,12.5822,10374,,,,,,
block_1,9387,12.5266,1.125,0,12.577,10358,,,,,,
block_1,9385,12.5266,1.06875,0,12.5721,10356,,,,,,
block_1,9379,12.5266,1.0125,0,12.5675,10352,,,,,,
block_1,9377,12.5266,0.95625,0,12.5631,10350,,,,,,
block_1,3483,12.5266,0.9,0,12.5589,5974,,,,,,
block_1,3481,12.5266,0.84375,0,12.555,5972,,,,,,
block_1,3475,12.5266,0.7875,0,12.5514,5968,,,,,,
block_1,3473,12.5266,0.73125,0,12.548,5966,,,,,,
block_1,3451,12.5266,0.675,0,12.5448,5950,,,,,,
block_1,3449,12.5266,0.61875,0,12.5419,5948,,,,,,
block_1,3443,12.5266,0.5625,0,12.5393,5944,,,,,,
block_1,3441,12.5266,0.50625,0,12.5369,5942,,,,,,
block_1,3347,12.5266,0.45,0,12.5347,5874,,,,,,
block_1,3345,12.5266,0.39375,0,12.5328,5872,,,,,,
block_1,3339,12.5266,0.3375,0,12.5312,5868,,,,,,
block_1,3337,12.5266,0.28125,0,12.5298,5866,,,,,,
block_1,3315,12.5266,0.225,0,12.5287,5850,,,,,,
block_1,3313,12.5266,0.16875,0,12.5278,5848,,,,,,
block_1,3305,12.5266,0.1125,0,12.5271,5843,,,,,,
block_1,3302,12.5266,0.05625,0,12.5268,5841,,,,,,
block_1,3301,12.5266,0,0,12.5266,5840,,,,,,
block_1,9536,12.463,1.8,0,12.5924,734,,,,,,
block_1,9534,12.463,1.74375,0,12.5844,10468,,,,,,
block_1,9528,12.463,1.6875,0,12.5768,2721,,,,,,
block_1,9526,12.463,1.63125,0,12.5693,10462,,,,,,
block_1,9504,12.463,1.575,0,12.5622,732,,,,,,
block_1,9502,12.463,1.51875,0,12.5552,10444,,,,,,
block_1,9496,12.463,1.4625,0,12.5486,2715,,,,,,
block_1,9494,12.463,1.40625,0,12.5421,10438,,,,,,
block_1,9408,12.463,1.35,0,12.5359,728,,,,,,
block_1,9406,12.463,1.29375,0,12.53,10372,,,,,,
block_1,9400,12.463,1.2375,0,12.5243,2697,,,,,,
block_1,9398,12.463,1.18125,0,12.5189,10366,,,,,,
block_1,9376,12.463,1.125,0,12.5137,726,,,,,,
block_1,9374,12.463,1.06875,0,12.5088,10348,,,,,,
block_1,9368,12.463,1.0125,0,12.5041,2691,,,,,,
block_1,9366,12.463,0.95625,0,12.4997,10342,,,,,,
block_1,3472,12.463,0.9,0,12.4955,436,,,,,,
block_1,3470,12.463,0.84375,0,12.4916,5964,,,,,,
block_1,3464,12.463,0.7875,0,12.4879,1573,,,,,,
block_1,3462,12.463,0.73125,0,12.4845,5958,,,,,,
block_1,3440,12.463,0.675,0,12.4813,434,,,,,,
block_1,3438,12.463,0.61875,0,12.4784,5940,,,,,,
block_1,3432,12.463,0.5625,0,12.4757,1567,,,,,,
block_1,3430,12.463,0.50625,0,12.4733,5934,,,,,,
block_1,3336,12.463,0.45,0,12.4712,429,,,,,,
block_1,3334,12.463,0.39375,0,12.4693,5864,,,,,,
block_1,3328,12.463,0.3375,0,12.4676,1547,,,,,,
block_1,3326,12.463,0.28125,0,12.4662,5858,,,,,,
block_1,3300,12.463,0.225,0,12.4651,427,,,,,,
block_1,3298,12.463,0.16875,0,12.4642,5838,,,,,,
block_1,3292,12.463,0.1125,0,12.4636,1540,,,,,,
block_1,3290,12.463,0.05625,0,12.4632,5832,,,,,,
block_1,3289,12.463,0,0,12.463,426,,,,,,
block_1,9535,12.3995,1.8,0,12.5294,10469,,,,,,
block_1,9533,12.3995,1.74375,0,12.5215,10467,,,,,,
block_1,9527,12.3995,1.6875,0,12.5138,10463,,,,,,
block_1,9525,12.3995,1.63125,0,12.5063,10461,,,,,,
block_1,9503,12.3995,1.575,0,12.4991,10445,,,,,,
block_1,9501,12.3995,1.51875,0,12.4921,10443,,,,,,
block_1,9495,12.3995,1.4625,0,12.4854,10439,,,,,,
block_1,9493,12.3995,1.40625,0,12.4789,10437,,,,,,
block_1,9407,12.3995,1.35,0,12.4727,10373,,,,,,
block_1,9405,12.3995,1.29375,0,12.4668,10371,,,,,,
block_1,9399,12.3995,1.2375,0,12.4611,10367,,,,,,
block_1,9397,12.3995,1.18125,0,12.4556,10365,,,,,,
block_1,9375,12.3995,1.125,0,12.4504,10349,,,,,,
block_1,9373,12.3995,1.06875,0,12.4454,10347,,,,,,
block_1,9367,12.3995,1.0125,0,12.4407,10343,,,,,,
block_1,9365,12.3995,0.95625,0,12.4363,10341,,,,,,
block_1,3471,12.3995,0.9,0,12.4321,5965,,,,,,
block_1,3469,12.3995,0.84375,0,12.4281,5963,,,,,,
block_1,3463,12.3995,0.7875,0,12.4244,5959,,,,,,
block_1,3461,12.3995,0.73125,0,12.421,5957,,,,,,
block_1,3439,12.3995,0.675,0,12.4178,5941,,,,,,
block_1,3437,12.3995,0.61875,0,12.4149,5939,,,,,,
block_1,3431,12.3995,0.5625,0,12.4122,5935,,,,,,
block_1,3429,12.3995,0.50625,0,12.4098,5933,,,,,,
block_1,3335,12.3995,0.45,0,12.4076,5865,,,,,,
block_1,3333,12.3995,0.39375,0,12.4057,5863,,,,,,
block_1,3327,12.3995,0.3375,0,12.404,5859,,,,,,
block_1,3325,12.3995,0.28125,0,12.4026,5857,,,,,,
block_1,3299,12.3995,0.225,0,12.4015,5839,,,,,,
block_1,3297,12.3995,0.16875,0,12.4006,5837,,,,,,
block_1,3291,12.3995,0.1125,0,12.4,5833,,,,,,
block_1,3288,12.3995,0.05625,0,12.3996,5831,,,,,,
block_1,3287,12.3995,0,0,12.3995,5830,,,,,,
block_1,9532,12.3359,1.8,0,12.4665,2722,,,,,,
block_1,9530,12.3359,1.74375,0,12.4585,10465,,,,,,
block_1,9524,12.3359,1.6875,0,12.4508,2720,,,,,,
block_1,9522,12.3359,1.63125,0,12.4433,10459,,,,,,
block_1,9500,12.3359,1.575,0,12.436,2716,,,,,,
block_1,9498,12.3359,1.51875,0,12.429,10441,,,,,,
block_1,9492,12.3359,1.4625,0,12.4223,2714,,,,,,
block_1,9490,12.3359,1.40625,0,12.4158,10435,,,,,,
block_1,9404,12.3359,1.35,0,12.4095,2698,,,,,,
block_1,9402,12.3359,1.29375,0,12.4035,10369,,,,,,
block_1,9396,12.3359,1.2375,0,12.3978,2696,,,,,,
block_1,9394,12.3359,1.18125,0,12.3923,10363,,,,,,
block_1,9372,12.3359,1.125,0,12.3871,2692,,,,,,
block_1,9370,12.3359,1.06875,0,12.3821,10345,,,,,,
block_1,9364,12.3359,1.0125,0,12.3774,2690,,,,,,
block_1,9362,12.3359,0.95625,0,12.3729,10339,,,,,,
block_1,3468,12.3359,0.9,0,12.3687,1574,,,,,,
block_1,3466,12.3359,0.84375,0,12.3647,5961,,,,,,
block_1,3460,12.3359,0.7875,0,12.361,1572,,,,,,
block_1,3458,12.3359,0.73125,0,12.3575,5955,,,,,,
block_1,3436,12.3359,0.675,0,12.3543,1568,,,,,,
block_1,3434,12.3359,0.61875,0,12.3514,5937,,,,,,
block_1,3428,12.3359,0.5625,0,12.3487,1566,,,,,,
block_1,3426,12.3359,0.50625,0,12.3463,5931,,,,,,
block_1,3332,12.3359,0.45,0,12.3441,1548,,,,,,
block_1,3330,12.3359,0.39375,0,12.3422,5861,,,,,,
block_1,3324,12.3359,0.3375,0,12.3405,1546,,,,,,
block_1,3322,12.3359,0.28125,0,12.3391,5855,,,,,,
block_1,3296,12.3359,0.225,0,12.3379,1541,,,,,,
block_1,3294,12.3359,0.16875,0,12.337,5835,,,,,,
block_1,3286,12.3359,0.1125,0,12.3364,1539,,,,,,
block_1,3284,12.3359,0.05625,0,12.336,5828,,,,,,
block_1,3283,12.3359,0,0,12.3359,1538,,,,,,
block_1,9531,12.2723,1.8,0,12.4036,10466,,,,,,
block_1,9529,12.2723,1.74375,0,12.3955,10464,,,,,,
block_1,9523,12.2723,1.6875,0,12.3878,10460,,,,,,
block_1,9521,12.2723,1.63125,0,12.3802,10458,,,,,,
block_1,9499,12.2723,1.575,0,12.3729,10442,,,,,,
block_1,9497,12.2723,1.51875,0,12.3659,10440,,,,,,
block_1,9491,12.2723,1.4625,0,12.3591,10436,,,,,,
block_1,9489,12.2723,1.40625,0,12.3526,10434,,,,,,
block_1,9403,12.2723,1.35,0,12.3463,10370,,,,,,
block_1,9401,12.2723,1.29375,0,12.3403,10368,,,,,,
block_1,9395,12.2723,1.2375,0,12.3345,10364,,,,,,
block_1,9393,12.2723,1.18125,0,12.329,10362,,,,,,
block_1,9371,12.2723,1.125,0,12.3237,10346,,,,,,
block_1,9369,12.2723,1.06875,0,12.3187,10344,,,,,,
block_1,9363,12.2723,1.0125,0,12.314,10340,,,,,,
block_1,9361,12.2723,0.95625,0,12.3095,10338,,,,,,
block_1,3467,12.2723,0.9,0,12.3052,5962,,,,,,
block_1,3465,12.2723,0.84375,0,12.3013,5960,,,,,,
block_1,3459,12.2723,0.7875,0,12.2975,5956,,,,,,
block_1,3457,12.2723,0.73125,0,12.294,5954,,,,,,
block_1,3435,12.2723,0.675,0,12.2908,5938,,,,,,
block_1,3433,12.2723,0.61875,0,12.2879,5936,,,,,,
block_1,3427,12.2723,0.5625,0,12.2852,5932,,,,,,
block_1,3425,12.2723,0.50625,0,12.2827,5930,,,,,,
block_1,3331,12.2723,0.45,0,12.2805,5862,,,,,,
block_1,3329,12.2723,0.39375,0,12.2786,5860,,,,,,
block_1,3323,12.2723,0.3375,0,12.2769,5856,,,,,,
block_1,3321,12.2723,0.28125,0,12.2755,5854,,,,,,
block_1,3295,12.2723,0.225,0,12.2743,5836,,,,,,
block_1,3293,12.2723,0.16875,0,12.2734,5834,,,,,,
block_1,3285,12.2723,0.1125,0,12.2728,5829,,,,,,
block_1,3282,12.2723,0.05625,0,12.2724,5827,,,,,,
block_1,3281,12.2723,0,0,12.2723,5826,,,,,,
block_1,9360,12.2087,1.8,0,12.3407,61,,,,,,
block_1,9358,12.2087,1.74375,0,12.3326,10336,,,,,,
block_1,9352,12.2087,1.6875,0,12.3248,2688,,,,,,
block_1,9350,12.2087,1.63125,0,12.3172,10330,,,,,,
block_1,9328,12.2087,1.575,0,12.3099,724,,,,,,
block_1,9326,12.2087,1.51875,0,12.3028,10312,,,,,,
block_1,9320,12.2087,1.4625,0,12.296,2682,,,,,,
block_1,9318,12.2087,1.40625,0,12.2894,10306,,,,,,
block_1,9232,12.2087,1.35,0,12.2831,207,,,,,,
block_1,9230,12.2087,1.29375,0,12.2771,10240,,,,,,
block_1,9224,12.2087,1.2375,0,12.2713,2664,,,,,,
block_1,9222,12.2087,1.18125,0,12.2657,10234,,,,,,
block_1,9200,12.2087,1.125,0,12.2604,718,,,,,,
block_1,9198,12.2087,1.06875,0,12.2554,10216,,,,,,
block_1,9192,12.2087,1.0125,0,12.2506,2658,,,,,,
block_1,9190,12.2087,0.95625,0,12.2461,10210,,,,,,
block_1,3280,12.2087,0.9,0,12.2418,26,,,,,,
block_1,3278,12.2087,0.84375,0,12.2378,5824,,,,,,
block_1,3272,12.2087,0.7875,0,12.2341,1536,,,,,,
block_1,3270,12.2087,0.73125,0,12.2306,5818,,,,,,
block_1,3248,12.2087,0.675,0,12.2273,424,,,,,,
block_1,3246,12.2087,0.61875,0,12.2244,5800,,,,,,
block_1,3240,12.2087,0.5625,0,12.2216,1530,,,,,,
block_1,3238,12.2087,0.50625,0,12.2192,5794,,,,,,
block_1,3152,12.2087,0.45,0,12.217,126,,,,,,
block_1,3150,12.2087,0.39375,0,12.215,5728,,,,,,
block_1,3144,12.2087,0.3375,0,12.2134,1512,,,,,,
block_1,3142,12.2087,0.28125,0,12.2119,5722,,,,,,
block_1,3120,12.2087,0.225,0,12.2108,418,,,,,,
block_1,3118,12.2087,0.16875,0,12.2099,5704,,,,,,
block_1,3112,12.2087,0.1125,0,12.2092,1506,,,,,,
block_1,3110,12.2087,0.05625,0,12.2088,5698,,,,,,
block_1,3109,12.2087,0,0,12.2087,25,,,,,,
block_1,9359,12.1451,1.8,0,12.2778,10337,,,,,,
block_1,9357,12.1451,1.74375,0,12.2697,10335,,,,,,
block_1,9351,12.1451,1.6875,0,12.2618,10331,,,,,,
block_1,9349,12.1451,1.63125,0,12.2542,10329,,,,,,
block_1,9327,12.1451,1.575,0,12.2468,10313,,,,,,
block_1,9325,12.1451,1.51875,0,12.2397,10311,,,,,,
block_1,9319,12.1451,1.4625,0,12.2328,10307,,,,,,
block_1,9317,12.1451,1.40625,0,12.2263,10305,,,,,,
block_1,9231,12.1451,1.35,0,12.2199,10241,,,,,,
block_1,9229,12.1451,1.29375,0,12.2138,10239,,,,,,
block_1,9223,12.1451,1.2375,0,12.208,10235,,,,,,
block_1,9221,12.1451,1.18125,0,12.2024,10233,,,,,,
block_1,9199,12.1451,1.125,0,12.1971,10217,,,,,,
block_1,9197,12.1451,1.06875,0,12.192,10215,,,,,,
block_1,9191,12.1451,1.0125,0,12.1872,10211,,,,,,
block_1,9189,12.1451,0.95625,0,12.1827,10209,,,,,,
block_1,3279,12.1451,0.9,0,12.1784,5825,,,,,,
block_1,3277,12.1451,0.84375,0,12.1744,5823,,,,,,
block_1,3271,12.1451,0.7875,0,12.1706,5819,,,,,,
block_1,3269,12.1451,0.73125,0,12.1671,5817,,,,,,
block_1,3247,12.1451,0.675,0,12.1639,5801,,,,,,
block_1,3245,12.1451,0.61875,0,12.1609,5799,,,,,,
block_1,3239,12.1451,0.5625,0,12.1581,5795,,,,,,
block_1,3237,12.1451,0.50625,0,12.1557,5793,,,,,,
block_1,3151,12.1451,0.45,0,12.1534,5729,,,,,,
block_1,3149,12.1451,0.39375,0,12.1515,5727,,,,,,
